month,state,permit,permit_recheck,handgun,long_gun,other,multiple,total_background_checks,private_sale_handgun,private_sale_long_gun,private_sale_other,total_private,returned_handgun,returned_long_gun,returned_other,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,total_returns
2008-10,Oklahoma,0,,6289,8907,,612,15808,,,,,0,0,0,0,0,0,0
2008-10,Oregon,10,,5201,9051,,347,14609,,,,,0,0,0,0,0,0,0
2008-10,Pennsylvania,210,,0,54888,,120,55218,,,,,0,0,0,0,0,0,0
2008-10,Rhode Island,0,,527,537,,107,1171,,,,,0,0,0,0,0,0,0
2008-10,South Carolina,2909,,4768,6291,,219,14187,,,,,0,0,0,0,0,0,0
2008-10,South Dakota,0,,1132,6665,,88,7885,,,,,0,0,0,0,0,0,0
2008-10,Tennessee,1,,11614,12168,,643,24426,,,,,0,0,0,0,0,0,0
2008-10,Texas,13970,,26729,39563,,1869,82131,,,,,0,0,0,0,0,0,0
2008-10,Utah,17155,,2270,4655,,137,24217,,,,,0,0,0,0,0,0,0
2008-10,Vermont,0,,672,1660,,35,2367,,,,,0,0,0,0,0,0,0
2008-10,Virginia,0,,10881,13834,,405,25120,,,,,0,0,0,0,0,0,0
2008-10,Washington,6610,,7896,11333,,354,26193,,,,,0,0,0,0,0,0,0
2008-10,West Virginia,0,,3437,8506,,310,12253,,,,,0,0,0,0,0,0,0
2008-10,Wisconsin,0,,4298,15795,,6,20099,,,,,0,0,0,0,0,0,0
2008-10,Wyoming,323,,1043,2165,,79,3610,,,,,0,0,0,0,0,0,0
2008-09,Alabama,67,,6800,11200,,381,18448,,,,,0,0,0,0,0,0,0
2008-09,Alaska,0,,2212,4005,,233,6450,,,,,0,0,0,0,0,0,0
2008-09,Arizona,2377,,5314,5393,,274,13358,,,,,0,0,0,0,0,0,0
2008-09,Arkansas,2600,,3030,6515,,225,12370,,,,,0,0,0,0,0,0,0
2008-09,California,24254,,15612,16489,,0,56355,,,,,0,0,0,0,0,0,0
2008-09,Colorado,0,,7756,10614,,3226,21596,,,,,0,0,0,0,0,0,0
2008-09,Connecticut,5964,,2642,2838,,55,11499,,,,,0,0,0,0,0,0,0
2008-09,Delaware,0,,517,804,,28,1349,,,,,0,0,0,0,0,0,0
2008-09,District of Columbia,0,,39,0,,0,39,,,,,0,0,0,0,0,0,0
2008-09,Florida,0,,19209,12593,,771,32573,,,,,0,0,0,0,0,0,0
2008-09,Georgia,8972,,6072,7421,,308,22773,,,,,0,0,0,0,0,0,0
2008-09,Hawaii,655,,0,0,,0,655,,,,,0,0,0,0,0,0,0
2008-09,Idaho,1365,,1530,4093,,128,7116,,,,,0,0,0,0,0,0,0
2008-09,Illinois,40551,,5265,8084,,361,54261,,,,,0,0,0,0,0,0,0
2008-09,Indiana,0,,6047,8408,,274,14729,,,,,0,0,0,0,0,0,0
2008-09,Iowa,4578,,17,3724,,0,8319,,,,,0,0,0,0,0,0,0
2008-09,Kansas,0,,2905,4764,,208,7877,,,,,0,0,0,0,0,0,0
2008-09,Kentucky,139611,,5529,7524,,400,153064,,,,,0,0,0,0,0,0,0
2008-09,Louisiana,0,,5467,9719,,245,15431,,,,,0,0,0,0,0,0,0
2008-09,Maine,0,,1498,3806,,99,5403,,,,,0,0,0,0,0,0,0
2008-09,Maryland,0,,2598,3708,,7,6313,,,,,0,0,0,0,0,0,0
2008-09,Massachusetts,4527,,1703,1562,,60,7852,,,,,0,0,0,0,0,0,0
2008-09,Michigan,15035,,2007,13809,,90,30941,,,,,0,0,0,0,0,0,0
2008-09,Minnesota,6837,,3906,15820,,233,26796,,,,,0,0,0,0,0,0,0
2008-09,Mississippi,194,,3163,5808,,191,9356,,,,,0,0,0,0,0,0,0
2008-09,Missouri,634,,8687,10349,,395,20065,,,,,0,0,0,0,0,0,0
2008-09,Montana,438,,1740,4856,,161,7195,,,,,0,0,0,0,0,0,0
2008-09,Nebraska,1641,,3,2616,,1,4261,,,,,0,0,0,0,0,0,0
2008-09,Nevada,766,,2809,2672,,201,6448,,,,,0,0,0,0,0,0,0
2008-09,New Hampshire,1056,,1683,2274,,6,5019,,,,,0,0,0,0,0,0,0
2008-09,New Jersey,0,,1584,1555,,43,3182,,,,,0,0,0,0,0,0,0
2008-09,New Mexico,375,,2746,3446,,154,6721,,,,,0,0,0,0,0,0,0
2008-09,New York,3150,,3440,13770,,55,20415,,,,,0,0,0,0,0,0,0
2008-09,North Carolina,10047,,152,9776,,126,20101,,,,,0,0,0,0,0,0,0
2008-09,North Dakota,279,,585,3619,,34,4517,,,,,0,0,0,0,0,0,0
2008-09,Ohio,0,,10193,11287,,472,21952,,,,,0,0,0,0,0,0,0
2008-09,Oklahoma,0,,5209,7083,,482,12774,,,,,0,0,0,0,0,0,0
2008-09,Oregon,56,,5149,9058,,313,14576,,,,,0,0,0,0,0,0,0
2008-09,Pennsylvania,182,,0,45924,,114,46220,,,,,0,0,0,0,0,0,0
2008-09,Rhode Island,0,,416,438,,77,931,,,,,0,0,0,0,0,0,0
2008-09,South Carolina,2256,,4215,4709,,152,11332,,,,,0,0,0,0,0,0,0
2008-09,South Dakota,0,,1051,4770,,72,5893,,,,,0,0,0,0,0,0,0
2008-09,Tennessee,18,,9053,8969,,420,18460,,,,,0,0,0,0,0,0,0
2008-09,Texas,9776,,20206,33624,,1245,64851,,,,,0,0,0,0,0,0,0
2008-09,Utah,4634,,2167,4068,,97,10966,,,,,0,0,0,0,0,0,0
2008-09,Vermont,0,,611,1411,,31,2053,,,,,0,0,0,0,0,0,0
2008-09,Virginia,0,,9266,10570,,288,20124,,,,,0,0,0,0,0,0,0
2008-09,Washington,5916,,6488,9412,,308,22124,,,,,0,0,0,0,0,0,0
2008-09,West Virginia,0,,2912,5369,,211,8492,,,,,0,0,0,0,0,0,0
2008-09,Wisconsin,0,,3787,13429,,2,17218,,,,,0,0,0,0,0,0,0
2008-09,Wyoming,285,,1012,2226,,69,3592,,,,,0,0,0,0,0,0,0
2008-08,Alabama,23,,8018,9809,,438,18288,,,,,0,0,0,0,0,0,0
2008-08,Alaska,0,,1759,2967,,105,4831,,,,,0,0,0,0,0,0,0
2008-08,Arizona,2783,,5496,5553,,229,14061,,,,,0,0,0,0,0,0,0
2008-08,Arkansas,1896,,3272,5376,,219,10763,,,,,0,0,0,0,0,0,0
2008-08,California,29536,,17263,17143,,0,63942,,,,,0,0,0,0,0,0,0
2008-08,Colorado,0,,8916,10236,,3308,22460,,,,,0,0,0,0,0,0,0
2008-08,Connecticut,5501,,2593,2618,,55,10767,,,,,0,0,0,0,0,0,0
2008-08,Delaware,0,,561,710,,25,1296,,,,,0,0,0,0,0,0,0
2008-08,District of Columbia,0,,1,0,,0,1,,,,,0,0,0,0,0,0,0
2008-08,Florida,0,,19929,12190,,760,32879,,,,,0,0,0,0,0,0,0
2008-08,Georgia,8229,,7170,7336,,259,22994,,,,,0,0,0,0,0,0,0
2008-08,Hawaii,613,,0,0,,0,613,,,,,0,0,0,0,0,0,0
2008-08,Idaho,1196,,1611,3411,,184,6402,,,,,0,0,0,0,0,0,0
2008-08,Illinois,33710,,5521,7899,,277,47407,,,,,0,0,0,0,0,0,0
2008-08,Indiana,0,,6615,8228,,239,15082,,,,,0,0,0,0,0,0,0
2008-08,Iowa,3547,,23,2610,,1,6181,,,,,0,0,0,0,0,0,0
2008-08,Kansas,0,,3672,4831,,282,8785,,,,,0,0,0,0,0,0,0
2008-08,Kentucky,137218,,5761,7585,,482,151046,,,,,0,0,0,0,0,0,0
2008-08,Louisiana,0,,6769,10402,,304,17475,,,,,0,0,0,0,0,0,0
2008-08,Maine,0,,1549,2901,,102,4552,,,,,0,0,0,0,0,0,0
2008-08,Maryland,0,,2597,3250,,9,5856,,,,,0,0,0,0,0,0,0
2008-08,Massachusetts,5205,,1891,1495,,77,8668,,,,,0,0,0,0,0,0,0
2008-08,Michigan,13726,,2054,10440,,56,26276,,,,,0,0,0,0,0,0,0
2008-08,Minnesota,6728,,4050,10413,,174,21365,,,,,0,0,0,0,0,0,0
2008-08,Mississippi,665,,4029,6201,,215,11110,,,,,0,0,0,0,0,0,0
2008-08,Missouri,600,,10309,10787,,431,22127,,,,,0,0,0,0,0,0,0
2008-08,Montana,486,,1847,4029,,161,6523,,,,,0,0,0,0,0,0,0
2008-08,Nebraska,1484,,4,2215,,1,3704,,,,,0,0,0,0,0,0,0
2008-08,Nevada,712,,3489,2775,,261,7237,,,,,0,0,0,0,0,0,0
2008-08,New Hampshire,1264,,1741,2037,,8,5050,,,,,0,0,0,0,0,0,0
2008-08,New Jersey,0,,1432,1390,,34,2856,,,,,0,0,0,0,0,0,0
2008-08,New Mexico,425,,3016,3361,,180,6982,,,,,0,0,0,0,0,0,0
2008-08,New York,3107,,3237,9179,,57,15580,,,,,0,0,0,0,0,0,0
2008-08,North Carolina,10036,,168,10282,,101,20587,,,,,0,0,0,0,0,0,0
2008-08,North Dakota,217,,550,2516,,30,3313,,,,,0,0,0,0,0,0,0
2008-08,Ohio,0,,10455,10345,,445,21245,,,,,0,0,0,0,0,0,0
2008-08,Oklahoma,0,,6250,7182,,487,13919,,,,,0,0,0,0,0,0,0
2008-08,Oregon,16,,4923,6912,,321,12172,,,,,0,0,0,0,0,0,0
2008-08,Pennsylvania,219,,0,41569,,122,41910,,,,,0,0,0,0,0,0,0
2008-08,Rhode Island,0,,430,342,,74,846,,,,,0,0,0,0,0,0,0
2008-08,South Carolina,2412,,4252,4847,,167,11678,,,,,0,0,0,0,0,0,0
2008-08,South Dakota,0,,1108,3795,,84,4987,,,,,0,0,0,0,0,0,0
2008-08,Tennessee,3,,10621,9852,,464,20940,,,,,0,0,0,0,0,0,0
2008-08,Texas,7400,,23142,33949,,1369,65860,,,,,0,0,0,0,0,0,0
2008-08,Utah,17678,,1976,3260,,108,23022,,,,,0,0,0,0,0,0,0
2008-08,Vermont,0,,661,869,,23,1553,,,,,0,0,0,0,0,0,0
2008-08,Virginia,0,,9059,9577,,272,18908,,,,,0,0,0,0,0,0,0
2008-08,Washington,5259,,6490,8427,,297,20473,,,,,0,0,0,0,0,0,0
2008-08,West Virginia,0,,3030,4817,,213,8060,,,,,0,0,0,0,0,0,0
2008-08,Wisconsin,0,,3607,9685,,0,13292,,,,,0,0,0,0,0,0,0
2008-08,Wyoming,340,,1027,1859,,61,3287,,,,,0,0,0,0,0,0,0
2008-07,Alabama,1,,7721,7604,,296,15622,,,,,0,0,0,0,0,0,0
2008-07,Alaska,0,,1549,2170,,86,3805,,,,,0,0,0,0,0,0,0
2008-07,Arizona,3011,,5584,4282,,227,13104,,,,,0,0,0,0,0,0,0
2008-07,Arkansas,2471,,3072,3728,,208,9479,,,,,0,0,0,0,0,0,0
2008-07,California,29756,,17773,14853,,0,62382,,,,,0,0,0,0,0,0,0
2008-07,Colorado,0,,8106,7909,,3658,19673,,,,,0,0,0,0,0,0,0
2008-07,Connecticut,5642,,2753,2158,,56,10609,,,,,0,0,0,0,0,0,0
2008-07,Delaware,0,,565,522,,16,1103,,,,,0,0,0,0,0,0,0
2008-07,District of Columbia,0,,0,1,,0,1,,,,,0,0,0,0,0,0,0
2008-07,Florida,0,,21831,10780,,744,33355,,,,,0,0,0,0,0,0,0
2008-07,Georgia,10869,,7019,5060,,273,23221,,,,,0,0,0,0,0,0,0
2008-07,Hawaii,611,,0,0,,0,611,,,,,0,0,0,0,0,0,0
2008-07,Idaho,1240,,1400,2569,,94,5303,,,,,0,0,0,0,0,0,0
2008-07,Illinois,29776,,5375,5732,,364,41247,,,,,0,0,0,0,0,0,0
2008-07,Indiana,0,,6082,5998,,236,12316,,,,,0,0,0,0,0,0,0
2008-07,Iowa,3616,,32,1703,,4,5355,,,,,0,0,0,0,0,0,0
2008-07,Kansas,0,,3191,3144,,171,6506,,,,,0,0,0,0,0,0,0
2008-07,Kentucky,169773,,6014,5549,,400,181736,,,,,0,0,0,0,0,0,0
2008-07,Louisiana,0,,6367,6411,,235,13013,,,,,0,0,0,0,0,0,0
2008-07,Maine,0,,1290,2017,,62,3369,,,,,0,0,0,0,0,0,0
2008-07,Maryland,0,,3068,2458,,7,5533,,,,,0,0,0,0,0,0,0
2008-07,Massachusetts,6404,,1533,1061,,64,9062,,,,,0,0,0,0,0,0,0
2008-07,Michigan,13406,,1942,6986,,54,22388,,,,,0,0,0,0,0,0,0
2008-07,Minnesota,7150,,3565,5861,,122,16698,,,,,0,0,0,0,0,0,0
2008-07,Mississippi,850,,3622,3615,,163,8250,,,,,0,0,0,0,0,0,0
2008-07,Missouri,597,,9283,7425,,361,17666,,,,,0,0,0,0,0,0,0
2008-07,Montana,518,,1716,3053,,128,5415,,,,,0,0,0,0,0,0,0
2008-07,Nebraska,1411,,6,1319,,2,2738,,,,,0,0,0,0,0,0,0
2008-07,Nevada,819,,3233,2102,,174,6328,,,,,0,0,0,0,0,0,0
2008-07,New Hampshire,1455,,1694,1629,,2,4780,,,,,0,0,0,0,0,0,0
2008-07,New Jersey,0,,1573,1251,,65,2889,,,,,0,0,0,0,0,0,0
2008-07,New Mexico,442,,2845,2896,,154,6337,,,,,0,0,0,0,0,0,0
2008-07,New York,2854,,3312,7014,,48,13228,,,,,0,0,0,0,0,0,0
2008-07,North Carolina,11574,,157,7190,,108,19029,,,,,0,0,0,0,0,0,0
2008-07,North Dakota,271,,552,1806,,18,2647,,,,,0,0,0,0,0,0,0
2008-07,Ohio,0,,10124,8893,,418,19435,,,,,0,0,0,0,0,0,0
2008-07,Oklahoma,0,,5543,4827,,426,10796,,,,,0,0,0,0,0,0,0
2008-07,Oregon,9,,4896,5980,,269,11154,,,,,0,0,0,0,0,0,0
2008-07,Pennsylvania,170,,0,38032,,69,38271,,,,,0,0,0,0,0,0,0
2008-07,Rhode Island,0,,410,326,,94,830,,,,,0,0,0,0,0,0,0
2008-07,South Carolina,2586,,4372,3129,,168,10255,,,,,0,0,0,0,0,0,0
2008-07,South Dakota,0,,824,2033,,50,2907,,,,,0,0,0,0,0,0,0
2008-07,Tennessee,83,,10258,7114,,454,17909,,,,,0,0,0,0,0,0,0
2008-07,Texas,6552,,21521,21065,,1083,50221,,,,,0,0,0,0,0,0,0
2008-07,Utah,18241,,1978,2653,,100,22972,,,,,0,0,0,0,0,0,0
2008-07,Vermont,0,,660,840,,26,1526,,,,,0,0,0,0,0,0,0
2008-07,Virginia,0,,9811,8040,,261,18112,,,,,0,0,0,0,0,0,0
2008-07,Washington,5611,,6686,6654,,268,19219,,,,,0,0,0,0,0,0,0
2008-07,West Virginia,0,,3018,3673,,198,6889,,,,,0,0,0,0,0,0,0
2008-07,Wisconsin,0,,3448,5699,,2,9149,,,,,0,0,0,0,0,0,0
2008-07,Wyoming,467,,967,1505,,61,3000,,,,,0,0,0,0,0,0,0
2008-06,Alabama,0,,7212,7196,,322,14730,,,,,0,0,0,0,0,0,0
2008-06,Alaska,0,,1523,1900,,76,3499,,,,,0,0,0,0,0,0,0
2008-06,Arizona,2631,,5471,4301,,229,12632,,,,,0,0,0,0,0,0,0
2008-06,Arkansas,2518,,3245,3362,,206,9331,,,,,0,0,0,0,0,0,0
2008-06,California,24310,,18065,14947,,0,57322,,,,,0,0,0,0,0,0,0
2008-06,Colorado,0,,8017,7825,,3149,18991,,,,,0,0,0,0,0,0,0
2008-06,Connecticut,5361,,2554,2123,,57,10095,,,,,0,0,0,0,0,0,0
2008-06,Delaware,0,,523,476,,14,1013,,,,,0,0,0,0,0,0,0
2008-06,District of Columbia,0,,0,16,,0,16,,,,,0,0,0,0,0,0,0
2008-06,Florida,0,,21317,10823,,729,32869,,,,,0,0,0,0,0,0,0
2008-06,Georgia,8516,,6697,4721,,304,20238,,,,,0,0,0,0,0,0,0
2008-06,Hawaii,608,,0,0,,0,608,,,,,0,0,0,0,0,0,0
2008-06,Idaho,1412,,1627,2923,,99,6061,,,,,0,0,0,0,0,0,0
2008-06,Illinois,25659,,5228,5228,,263,36378,,,,,0,0,0,0,0,0,0
2008-06,Indiana,0,,5701,5690,,201,11592,,,,,0,0,0,0,0,0,0
2008-06,Iowa,3341,,17,1663,,1,5022,,,,,0,0,0,0,0,0,0
2008-06,Kansas,0,,3292,2851,,172,6315,,,,,0,0,0,0,0,0,0
2008-06,Kentucky,132683,,5696,5034,,373,143786,,,,,0,0,0,0,0,0,0
2008-06,Louisiana,0,,6605,5196,,218,12019,,,,,0,0,0,0,0,0,0
2008-06,Maine,0,,1420,1863,,90,3373,,,,,0,0,0,0,0,0,0
2008-06,Maryland,0,,2620,2539,,4,5163,,,,,0,0,0,0,0,0,0
2008-06,Massachusetts,6339,,1602,1127,,56,9124,,,,,0,0,0,0,0,0,0
2008-06,Michigan,12732,,1907,7336,,65,22040,,,,,0,0,0,0,0,0,0
2008-06,Minnesota,7256,,3612,5949,,134,16951,,,,,0,0,0,0,0,0,0
2008-06,Mississippi,818,,3504,3179,,158,7659,,,,,0,0,0,0,0,0,0
2008-06,Missouri,641,,9100,7286,,357,17384,,,,,0,0,0,0,0,0,0
2008-06,Montana,515,,1746,3479,,139,5879,,,,,0,0,0,0,0,0,0
2008-06,Nebraska,1283,,4,1256,,1,2544,,,,,0,0,0,0,0,0,0
